index,site,plotID,collectDate,latitude,longitude,shannon_diversity,survey_id,window_id,window_rank,meanRECl
419,DELA,DELA_038,2016-10-26,32.54229,-87.806804,1.2558664321411868,419,DELA_2,2,1.497584581375122
1678,SJER,SJER_005,2016-10-26,37.1235,-119.748517,1.1849019192564203,1678,SJER_0,0,0.30410677194595337
2069,TREE,TREE_014,2016-10-26,45.486646,-89.569452,1.6572248684127424,2069,TREE_2,2,0.18633760511875153
422,DELA,DELA_040,2016-10-26,32.538802000000004,-87.80452199999998,1.2274655924985347,422,DELA_2,2,1.7008872032165527
424,DELA,DELA_041,2016-10-26,32.540702,-87.80774,0.6758708475144602,424,DELA_2,2,1.9781553745269775
407,DELA,DELA_003,2016-10-26,32.534942,-87.815024,1.8518480320403896,407,DELA_2,2,1.4885057210922241
1940,TALL,TALL_001,2016-10-27,32.977665,-87.432705,1.218936856732115,1940,TALL_3,3,1.6251587867736816
1987,TALL,TALL_007,2016-10-27,32.974426,-87.42694,1.3406637653462277,1987,TALL_3,3,1.4142512083053589
1561,SCBI,SCBI_008,2016-10-31,38.887763,-78.147164,1.4995543898660564,1561,SCBI_2,2,1.0686500072479248
2135,UKFS,UKFS_009,2016-10-31,39.045354,-95.201392,0.9734594602529668,2135,UKFS_2,2,0.31209489703178406
2126,UKFS,UKFS_005,2016-10-31,39.054509,-95.204735,0.7330335719502413,2126,UKFS_2,2,0.8703914880752563
1700,SJER,SJER_046,2016-10-31,37.111276,-119.728168,1.4391611943539757,1700,SJER_0,0,0.6540178656578064
1712,SJER,SJER_048,2016-10-31,37.110011,-119.735218,1.2091644921694715,1712,SJER_0,0,0.3280753195285797
1693,SJER,SJER_045,2016-10-31,37.112827,-119.731615,0.7755706190912283,1693,SJER_0,0,0.38706696033477783
2108,UKFS,UKFS_003,2016-10-31,39.052642,-95.188064,0.8102239652910571,2108,UKFS_2,2,0.40262752771377563
2101,UKFS,UKFS_002,2016-10-31,39.046329,-95.208663,0.8684550074863632,2101,UKFS_2,2,0.41848769783973694
971,LENO,LENO_002,2016-11-01,31.806908,-88.193888,1.9961016201767314,971,LENO_1,1,0.8031045794487
2093,UKFS,UKFS_001,2016-11-01,39.037623,-95.196953,1.154947969009182,2093,UKFS_2,2,0.5617417097091675
987,LENO,LENO_006,2016-11-01,31.814261,-88.187361,1.6714565036335225,987,LENO_1,1,0.8239436745643616
1665,SJER,SJER_003,2016-11-01,37.116632,-119.730379,1.1275596317142922,1665,SJER_0,0,0.4839092195034027
983,LENO,LENO_005,2016-11-01,31.82786,-88.181484,1.8743867721758107,983,LENO_1,1,0.810636579990387
1659,SJER,SJER_002,2016-11-01,37.082813,-119.743324,0.9184007494781614,1659,SJER_0,0,0.321804016828537
975,LENO,LENO_003,2016-11-01,31.808316,-88.188214,1.9418294632204214,975,LENO_1,1,0.8417132496833801
979,LENO,LENO_004,2016-11-01,31.821083,-88.18231800000002,1.5944143713262715,979,LENO_1,1,0.7950043082237244
1653,SJER,SJER_001,2016-11-01,37.106602,-119.72024,1.043367071916676,1653,SJER_0,0,0.40786346793174744
2161,UKFS,UKFS_043,2016-11-01,39.035201,-95.194409,0.9283100329470516,2161,UKFS_2,2,0.3562752306461334
991,LENO,LENO_061,2016-11-01,31.857544,-88.16327700000002,1.9261217855907269,991,LENO_1,1,0.7024247050285339
2153,UKFS,UKFS_032,2016-11-02,39.041659,-95.19703,0.9695880922581067,2153,UKFS_2,2,0.2584057152271271
999,LENO,LENO_063,2016-11-02,31.855414,-88.160393,1.7847481739382587,999,LENO_1,1,0.6744017601013184
1003,LENO,LENO_064,2016-11-02,31.854295,-88.160721,2.1154812430565078,1003,LENO_1,1,0.7585227489471436
1361,ORNL,ORNL_002,2016-11-02,35.982199,-84.212753,1.727657682599137,1361,ORNL_2,2,0.3291721045970917
1396,ORNL,ORNL_029,2016-11-02,35.95764600000001,-84.261838,2.08149766362346,1396,ORNL_2,2,0.31822049617767334
2117,UKFS,UKFS_004,2016-11-02,39.043184,-95.202721,0.9054563764625322,2117,UKFS_2,2,0.3800002336502075
2144,UKFS,UKFS_031,2016-11-02,39.03661500000001,-95.192035,1.1989704979581746,2144,UKFS_2,2,0.41253265738487244
1381,ORNL,ORNL_021,2016-11-02,35.955641,-84.221347,1.3009073865269574,1381,ORNL_2,2,0.1374334692955017
1369,ORNL,ORNL_003,2016-11-02,35.965875,-84.230646,2.0196384706411963,1369,ORNL_2,2,0.2514045536518097
2170,UKFS,UKFS_044,2016-11-02,39.038041,-95.187902,1.2398064242922975,2170,UKFS_2,2,0.45482879877090454
967,LENO,LENO_001,2016-11-02,31.824646,-88.177623,2.453699254065674,967,LENO_1,1,0.8710178732872009
995,LENO,LENO_062,2016-11-02,31.857054,-88.161742,2.0726884794637286,995,LENO_1,1,0.8053935766220093
1388,ORNL,ORNL_027,2016-11-03,35.916313,-84.263286,0.8882714810667123,1388,ORNL_2,2,0.5104181170463562
1420,ORNL,ORNL_049,2016-11-03,35.964792,-84.278894,1.6056609898263403,1420,ORNL_2,2,0.3900470733642578
1429,ORNL,ORNL_053,2016-11-03,35.965252,-84.28685899999998,1.6293772853529143,1429,ORNL_2,2,0.4949355125427246
1352,ORNL,ORNL_001,2016-11-03,35.930248,-84.27010899999998,1.9549909785309172,1352,ORNL_2,2,0.26178330183029175
1402,ORNL,ORNL_043,2016-11-03,35.963926,-84.287233,1.8336105330413084,1402,ORNL_2,2,0.6609945893287659
1411,ORNL,ORNL_046,2016-11-03,35.964418,-84.285882,1.8019715861185641,1411,ORNL_2,2,0.5054351091384888
155,BLAN,BLAN_032,2016-11-08,39.058572,-78.073305,0.9749166099248444,155,BLAN_3,3,0.7537781000137329
148,BLAN,BLAN_031,2016-11-08,39.058809,-78.07054699999998,1.1858084828091675,148,BLAN_3,3,0.3787424862384796
161,BLAN,BLAN_033,2016-11-08,39.058229,-78.069151,0.9533676173295907,161,BLAN_3,3,0.5708743929862976
1292,ONAQ,ONAQ_003,2016-11-08,40.205921,-112.430276,1.3113608344751224,1292,ONAQ_3,3,0.08660916239023209
169,BLAN,BLAN_041,2016-11-08,39.061567,-78.073175,1.3550164807664185,169,BLAN_3,3,0.8323974013328552
124,BLAN,BLAN_003,2016-11-09,39.078872,-77.96365899999998,1.0934450680336674,124,BLAN_3,3,0.6147873401641846
118,BLAN,BLAN_002,2016-11-09,39.09229600000001,-77.980761,1.012073926115284,118,BLAN_3,3,1.049072504043579
136,BLAN,BLAN_005,2016-11-09,39.087456,-77.971942,1.0740384768639115,136,BLAN_3,3,0.5002705454826355
142,BLAN,BLAN_007,2016-11-09,39.085485,-77.96926500000002,1.1319678000134668,142,BLAN_3,3,0.6399956941604614
130,BLAN,BLAN_004,2016-11-09,39.087516,-77.962567,1.063680748832346,130,BLAN_3,3,0.8364182710647583
111,BLAN,BLAN_001,2016-11-09,39.087919,-77.958389,1.3983489719076836,111,BLAN_3,3,0.4328581690788269
320,CPER,CPER_046,2016-11-14,40.817297,-104.747096,0.449824644950826,320,CPER_2,2,0.14043006300926208
69,BART,BART_004,2016-11-14,44.04157100000001,-71.28692,1.7272221837878419,69,BART_2,2,1.6252697706222534
338,CPER,CPER_048,2016-11-14,40.818931,-104.748858,0.4747057754020011,338,CPER_2,2,0.1570901721715927
312,CPER,CPER_045,2016-11-14,40.817292,-104.750288,1.0568487682744827,312,CPER_2,2,0.15278737246990204
329,CPER,CPER_047,2016-11-14,40.818371,-104.746715,0.84639034398481,329,CPER_2,2,0.14749102294445038
51,BART,BART_001,2016-11-14,44.047079,-71.306661,1.3428523103183734,51,BART_2,2,1.6474210023880005
472,DSNY,DSNY_043,2016-11-15,28.1232,-81.43486999999998,0.7711038528264593,472,DSNY_0,0,1.0252431631088257
275,CPER,CPER_003,2016-11-15,40.818451,-104.707164,0.1766658317802706,275,CPER_2,2,0.13699959218502045
75,BART,BART_023,2016-11-15,44.049319,-71.263643,1.5972993383454395,75,BART_2,2,0.6113595962524414
57,BART,BART_002,2016-11-15,44.035076,-71.27284399999998,2.2453505244614385,57,BART_2,2,0.30015692114830017
303,CPER,CPER_006,2016-11-15,40.814769,-104.748078,0.9401367338231209,303,CPER_2,2,0.1482168287038803
63,BART,BART_003,2016-11-15,44.055247,-71.26314599999998,2.0821276297543037,63,BART_2,2,0.2793925404548645
285,CPER,CPER_004,2016-11-15,40.81275,-104.696873,0.8459258441891985,285,CPER_2,2,0.152418851852417
81,BART,BART_024,2016-11-15,44.052777,-71.26378199999998,1.8027520244650563,81,BART_2,2,0.4258933961391449
99,BART,BART_042,2016-11-15,44.060194,-71.28805200000002,1.6060030471318079,99,BART_2,2,0.641788125038147
267,CPER,CPER_002,2016-11-15,40.810934,-104.729248,1.2047853369928243,267,CPER_2,2,0.17074768245220184
466,DSNY,DSNY_042,2016-11-16,28.122132,-81.433949,0.2410566958898151,466,DSNY_0,0,1.0009959936141968
87,BART,BART_036,2016-11-16,44.062082,-71.285878,0.9100370564200118,87,BART_2,2,0.5097283720970154
93,BART,BART_040,2016-11-16,44.06576,-71.29199,0.5368729150386243,93,BART_2,2,0.5078541040420532
294,CPER,CPER_005,2016-11-16,40.853093,-104.728006,0.22457118324156633,294,CPER_2,2,0.15409113466739655
460,DSNY,DSNY_041,2016-11-16,28.125082,-81.432746,1.3154540131221113,460,DSNY_0,0,1.0557907819747925
456,DSNY,DSNY_016,2016-11-16,28.043948,-81.393638,0.14245866193101597,456,DSNY_0,0,0.9731141924858093
258,CPER,CPER_001,2016-11-16,40.850866,-104.699535,0.5628240214838024,258,CPER_2,2,0.14573587477207184
429,DSNY,DSNY_003,2016-11-16,28.074209000000003,-81.42553199999998,1.118931696209923,429,DSNY_0,0,1.3922263383865356
105,BART,BART_071,2016-11-16,44.067944,-71.290624,0.7471733660389221,105,BART_2,2,0.8373894691467285
443,DSNY,DSNY_005,2016-11-16,28.039641,-81.393323,0.8933225947686854,443,DSNY_0,0,1.5678054094314575
479,DSNY,DSNY_044,2016-11-16,28.126189,-81.433661,1.5243399706668233,479,DSNY_0,0,1.2210935354232788
436,DSNY,DSNY_004,2016-11-17,28.099732,-81.399974,0.36326858704580517,436,DSNY_0,0,1.301835536956787
1918,STER,STER_029,2016-11-28,40.468561,-103.011749,0.6379902449054365,1918,STER_2,2,0.1611776500940323
1923,STER,STER_031,2016-11-28,40.470725,-103.011685,1.0532262761915243,1923,STER_2,2,0.1769820898771286
1907,STER,STER_027,2016-11-29,40.48082700000001,-103.018821,1.192130781339667,1907,STER_2,2,0.14320866763591766
1889,STER,STER_012,2016-11-29,40.460053,-103.029801,1.0018066037534035,1889,STER_2,2,0.17861080169677734
1885,STER,STER_011,2016-11-29,40.461168,-103.031538,0.47715251835288824,1885,STER_2,2,0.17180883884429932
1878,STER,STER_006,2016-11-29,40.463935,-103.035332,1.244690361468968,1878,STER_2,2,0.15535247325897217
1881,STER,STER_010,2016-11-29,40.460611,-103.030496,0.9319288681912321,1881,STER_2,2,0.19226457178592682
1893,STER,STER_016,2016-11-29,40.463856,-103.030754,1.335585997923425,1893,STER_2,2,0.16339491307735443
1901,STER,STER_026,2016-11-30,40.474713,-103.0243,0.8656209005049136,1901,STER_2,2,0.1897335946559906
1913,STER,STER_028,2016-11-30,40.473273,-103.018333,1.130926824749219,1913,STER_2,2,0.18962322175502777
1932,STER,STER_033,2016-11-30,40.47639,-103.011866,0.9631835578929122,1932,STER_2,2,0.16391509771347046
1929,STER,STER_032,2016-11-30,40.472029,-103.025102,1.3883580919592327,1929,STER_2,2,0.17823529243469238
644,HARV,HARV_010,2016-12-05,42.424733,-72.2546,1.4238511331364243,644,HARV_2,2,0.46690648794174194
668,HARV,HARV_033,2016-12-05,42.538302,-72.175607,1.4994077030855901,668,HARV_2,2,0.42119088768959045
688,HARV,HARV_035,2016-12-05,42.539966,-72.178072,1.5069127092138885,688,HARV_2,2,0.9498249888420105
632,HARV,HARV_004,2016-12-05,42.427091,-72.229737,1.6050124437337623,632,HARV_2,2,0.32171252369880676
677,HARV,HARV_034,2016-12-05,42.535686,-72.177968,1.6495432705720763,677,HARV_2,2,0.9814004302024841
614,HARV,HARV_001,2016-12-05,42.424246,-72.258285,1.7496981622257683,614,HARV_2,2,0.5773768424987793
697,HARV,HARV_037,2016-12-05,42.537308,-72.179312,0.9881356119203198,697,HARV_2,2,1.2212581634521484
649,HARV,HARV_013,2016-12-05,42.392282,-72.254598,1.612200909733205,649,HARV_2,2,1.13302481174469
623,HARV,HARV_002,2016-12-06,42.478565,-72.25957199999998,1.0875197635189553,623,HARV_2,2,0.3458167314529419
659,HARV,HARV_020,2016-12-06,42.436767,-72.22887800000002,0.49633884367888736,659,HARV_2,2,0.16498993337154388
542,GUAN,GUAN_002,2017-02-28,17.970294,-66.82463299999999,1.355204851185769,542,GUAN_2,2,1.9642577171325684
558,GUAN,GUAN_004,2017-02-28,17.969254,-66.85266999999999,0.9388255293836486,558,GUAN_2,2,1.301999807357788
534,GUAN,GUAN_001,2017-02-28,17.972768,-66.851235,0.9658612179503681,534,GUAN_2,2,1.8138693571090698
574,GUAN,GUAN_007,2017-03-01,17.972832,-66.857711,1.5136815150454332,574,GUAN_2,2,2.0564398765563965
550,GUAN,GUAN_003,2017-03-01,17.973138,-66.861701,0.7476603929408866,550,GUAN_2,2,1.8196887969970703
598,GUAN,GUAN_048,2017-03-02,17.96911,-66.864276,0.9843243702627755,598,GUAN_2,2,1.3355517387390137
590,GUAN,GUAN_043,2017-03-02,17.968869,-66.86768199999999,0.8778361136812602,590,GUAN_2,2,1.847601294517517
582,GUAN,GUAN_042,2017-03-02,17.970725,-66.863969,1.020767996226564,582,GUAN_2,2,1.6943135261535645
566,GUAN,GUAN_006,2017-03-03,17.963818,-66.875667,0.5498591061233943,566,GUAN_2,2,1.5644348859786987
606,GUAN,GUAN_049,2017-03-03,17.967743,-66.864301,0.2979587217043034,606,GUAN_2,2,1.1495287418365479
943,LAJA,LAJA_015,2017-03-06,18.034464,-67.066822,1.331283159849814,943,LAJA_1,1,1.3577779531478882
228,CLBJ,CLBJ_033,2017-03-06,33.380971,-97.620209,0.835723792372563,228,CLBJ_3,3,0.28298085927963257
918,LAJA,LAJA_001,2017-03-06,18.024533,-67.076837,1.9187819161046,918,LAJA_1,1,0.6996249556541443
200,CLBJ,CLBJ_003,2017-03-06,33.403989,-97.572744,1.6805536670382377,200,CLBJ_3,3,0.3248560428619385
214,CLBJ,CLBJ_031,2017-03-06,33.375278,-97.595151,0.30359471162107937,214,CLBJ_3,3,0.24575525522232056
923,LAJA,LAJA_002,2017-03-06,18.035349,-67.07333100000001,1.6671203600326554,923,LAJA_1,1,0.5621369481086731
235,CLBJ,CLBJ_034,2017-03-06,33.321251000000004,-97.57765,0.4560762320424987,235,CLBJ_3,3,0.3306010961532593
430,DSNY,DSNY_003,2017-03-07,28.074209000000003,-81.42553199999998,1.2771965833829346,430,DSNY_1,1,1.0563380718231201
208,CLBJ,CLBJ_006,2017-03-07,33.398235,-97.566725,1.092666447487616,208,CLBJ_3,3,0.30418089032173157
451,DSNY,DSNY_009,2017-03-07,28.073118,-81.42855899999998,0.8390674284621106,451,DSNY_1,1,1.4037102460861206
948,LAJA,LAJA_042,2017-03-07,18.020196,-67.075468,1.5148489214980705,948,LAJA_1,1,0.6272975206375122
953,LAJA,LAJA_044,2017-03-07,18.019086,-67.075469,1.1027840650224447,953,LAJA_1,1,0.7045286297798157
191,CLBJ,CLBJ_002,2017-03-07,33.40398,-97.571138,1.5041560365770366,191,CLBJ_3,3,0.49266746640205383
182,CLBJ,CLBJ_001,2017-03-07,33.397987,-97.568339,0.9981132043674036,182,CLBJ_3,3,0.3182792663574219
958,LAJA,LAJA_046,2017-03-07,18.020963,-67.07489100000001,1.8409500110451744,958,LAJA_1,1,0.7483713030815125
480,DSNY,DSNY_044,2017-03-07,28.126189,-81.433661,0.7854100740553619,480,DSNY_1,1,0.8579387068748474
457,DSNY,DSNY_016,2017-03-08,28.043948,-81.393638,0.603933316643385,457,DSNY_1,1,0.8295281529426575
437,DSNY,DSNY_004,2017-03-08,28.099732,-81.399974,0.442218978868779,437,DSNY_1,1,1.144697666168213
473,DSNY,DSNY_043,2017-03-08,28.1232,-81.43486999999998,1.0461661487742255,473,DSNY_1,1,0.8075881004333496
243,CLBJ,CLBJ_038,2017-03-08,33.414259,-97.597098,1.7505558585392034,243,CLBJ_3,3,0.40296220779418945
928,LAJA,LAJA_003,2017-03-08,18.025922,-67.081365,0.6380189131744837,928,LAJA_1,1,0.7302069067955017
251,CLBJ,CLBJ_040,2017-03-08,33.378824,-97.646691,1.4666574619861847,251,CLBJ_3,3,0.5590294003486633
220,CLBJ,CLBJ_032,2017-03-08,33.406134,-97.593996,0.5038061203161672,220,CLBJ_3,3,0.29450783133506775
444,DSNY,DSNY_005,2017-03-08,28.039641,-81.393323,1.1228283019129046,444,DSNY_1,1,1.2941176891326904
467,DSNY,DSNY_042,2017-03-08,28.122132,-81.433949,0.9321596804294326,467,DSNY_1,1,0.8446410894393921
938,LAJA,LAJA_005,2017-03-08,18.025704,-67.084747,1.3027673087326253,938,LAJA_1,1,0.7891151309013367
933,LAJA,LAJA_004,2017-03-08,18.017803,-67.08088000000001,1.2524510726221292,933,LAJA_1,1,0.48841848969459534
963,LAJA,LAJA_051,2017-03-09,18.022074,-67.075175,1.7967341549110885,963,LAJA_1,1,0.6635941863059998
461,DSNY,DSNY_041,2017-03-09,28.125082,-81.432746,0.9499017308193195,461,DSNY_1,1,0.68808913230896
149,BLAN,BLAN_031,2017-03-13,39.058809,-78.07054699999998,1.0822085340528653,149,BLAN_4,4,0.17901819944381714
162,BLAN,BLAN_033,2017-03-13,39.058229,-78.069151,0.9218567856119356,162,BLAN_4,4,0.3034595549106598
1672,SJER,SJER_004,2017-03-13,37.108972,-119.746305,0.9658347908712605,1672,SJER_1,1,0.32932770252227783
156,BLAN,BLAN_032,2017-03-13,39.058572,-78.073305,0.5767061370627655,156,BLAN_4,4,0.268496036529541
1713,SJER,SJER_048,2017-03-14,37.110011,-119.735218,0.3953245109951019,1713,SJER_1,1,0.3654850423336029
1660,SJER,SJER_002,2017-03-14,37.082813,-119.743324,0.394620230355069,1660,SJER_1,1,0.3240160048007965
1654,SJER,SJER_001,2017-03-14,37.106602,-119.72024,0.7265857271801714,1654,SJER_1,1,0.5663433074951172
1687,SJER,SJER_025,2017-03-15,37.127266,-119.759842,1.3211490752295707,1687,SJER_1,1,0.31590819358825684
1714,SJER,SJER_048,2017-03-15,37.110011,-119.735218,0.9299596298333024,1714,SJER_1,1,0.3654850423336029
1679,SJER,SJER_005,2017-03-15,37.1235,-119.748517,1.808780614033057,1679,SJER_1,1,0.3279046416282654
1707,SJER,SJER_047,2017-03-15,37.101658,-119.734564,1.2743690316925758,1707,SJER_1,1,0.3403499722480774
1666,SJER,SJER_003,2017-03-16,37.116632,-119.730379,1.5214054603840017,1666,SJER_1,1,0.3607529401779175
1680,SJER,SJER_005,2017-03-16,37.1235,-119.748517,1.2472942083470628,1680,SJER_1,1,0.3279046416282654
1694,SJER,SJER_045,2017-03-16,37.112827,-119.731615,0.9956012341962621,1694,SJER_1,1,0.37499096989631653
1701,SJER,SJER_046,2017-03-16,37.111276,-119.728168,1.5875215508821567,1701,SJER_1,1,0.3970520496368408
137,BLAN,BLAN_005,2017-03-23,39.087456,-77.971942,1.585853916385607,137,BLAN_4,4,0.20959681272506714
112,BLAN,BLAN_001,2017-03-23,39.087919,-77.958389,1.203642822612568,112,BLAN_4,4,0.20938700437545776
119,BLAN,BLAN_002,2017-03-23,39.09229600000001,-77.980761,0.8180085127293367,119,BLAN_4,4,0.26977935433387756
125,BLAN,BLAN_003,2017-03-23,39.078872,-77.96365899999998,1.0035644551161387,125,BLAN_4,4,0.30473941564559937
131,BLAN,BLAN_004,2017-03-23,39.087516,-77.962567,1.3843590885936174,131,BLAN_4,4,0.24136827886104584
143,BLAN,BLAN_007,2017-03-23,39.085485,-77.96926500000002,1.7545118817150167,143,BLAN_4,4,0.1973964124917984
1055,MOAB,MOAB_004,2017-03-27,38.233269,-109.397418,1.6827134470600267,1055,MOAB_0,0,0.14992651343345642
2145,UKFS,UKFS_031,2017-03-27,39.03661500000001,-95.192035,0.9265161892837662,2145,UKFS_3,3,0.09199654310941696
2171,UKFS,UKFS_044,2017-03-27,39.038041,-95.187902,1.9809542854989246,2171,UKFS_3,3,0.08219365775585175
1541,SCBI,SCBI_004,2017-03-27,38.896938,-78.146458,1.3479767743602138,1541,SCBI_3,3,0.24530862271785736
1045,MOAB,MOAB_001,2017-03-28,38.257569,-109.413674,1.9160321120097894,1045,MOAB_0,0,0.17744219303131104
2109,UKFS,UKFS_003,2017-03-28,39.052642,-95.188064,0.6789750099773731,2109,UKFS_3,3,0.08011684566736221
2162,UKFS,UKFS_043,2017-03-28,39.035201,-95.194409,1.9355737391106884,2162,UKFS_3,3,0.11769198626279831
1589,SCBI,SCBI_049,2017-03-28,38.894617,-78.13964399999998,1.5105294549637933,1589,SCBI_3,3,0.23047280311584473
2118,UKFS,UKFS_004,2017-03-28,39.043184,-95.202721,1.0509224478786081,2118,UKFS_3,3,0.08012095093727112
2154,UKFS,UKFS_032,2017-03-28,39.041659,-95.19703,1.56222778746132,2154,UKFS_3,3,0.06153898686170578
1597,SCBI,SCBI_067,2017-03-29,38.893949,-78.135536,1.12479767285822,1597,SCBI_3,3,0.2343771606683731
1066,MOAB,MOAB_047,2017-03-29,38.245635,-109.389607,1.5444795210968605,1066,MOAB_0,0,0.14969781041145325
1575,SCBI,SCBI_045,2017-03-29,38.890566,-78.139432,1.1166398019438033,1575,SCBI_3,3,0.24005216360092163
1582,SCBI,SCBI_047,2017-03-29,38.894257,-78.137217,1.2717912739691748,1582,SCBI_3,3,0.21366670727729797
2136,UKFS,UKFS_009,2017-03-30,39.045354,-95.201392,0.8676852157495846,2136,UKFS_3,3,0.07208599895238876
2127,UKFS,UKFS_005,2017-03-30,39.054509,-95.204735,1.0286489376467949,2127,UKFS_3,3,0.07162509858608246
1049,MOAB,MOAB_002,2017-03-30,38.210793,-109.414698,1.7744243684130645,1049,MOAB_0,0,0.16221563518047333
2102,UKFS,UKFS_002,2017-03-30,39.046329,-95.208663,1.0520407325670114,2102,UKFS_3,3,0.07164284586906433
1058,MOAB,MOAB_005,2017-03-30,38.21093,-109.403726,2.0010642042376117,1058,MOAB_0,0,0.13952195644378662
1061,MOAB,MOAB_006,2017-03-30,38.236381,-109.406596,1.9023442193569389,1061,MOAB_0,0,0.1661985069513321
1052,MOAB,MOAB_003,2017-03-31,38.261284,-109.349483,1.6788665537270466,1052,MOAB_0,0,0.3511543273925781
276,CPER,CPER_003,2017-04-03,40.818451,-104.707164,0.9116272949487835,276,CPER_3,3,0.10466548055410385
339,CPER,CPER_048,2017-04-03,40.818931,-104.748858,0.8968179190724886,339,CPER_3,3,0.04140162840485573
330,CPER,CPER_047,2017-04-03,40.818371,-104.746715,1.141626022221803,330,CPER_3,3,0.1863812357187271
321,CPER,CPER_046,2017-04-03,40.817297,-104.747096,1.3936238535964323,321,CPER_3,3,0.15150001645088196
1199,OAES,OAES_001,2017-04-03,35.412699,-99.058259,1.1561050738367162,1199,OAES_3,3,0.4157303273677826
1555,SCBI,SCBI_006,2017-04-03,38.897609,-78.152007,1.491675232786891,1555,SCBI_3,3,0.32603710889816284
286,CPER,CPER_004,2017-04-03,40.81275,-104.696873,0.7093035361272867,286,CPER_3,3,0.12276018410921097
295,CPER,CPER_005,2017-04-03,40.853093,-104.728006,0.803340118096256,295,CPER_3,3,0.1223628893494606
268,CPER,CPER_002,2017-04-03,40.810934,-104.729248,1.1129920853027435,268,CPER_3,3,0.1529812067747116
1562,SCBI,SCBI_008,2017-04-03,38.887763,-78.147164,1.0509134745090587,1562,SCBI_3,3,0.2526569664478302
1251,OAES,OAES_042,2017-04-03,35.408887,-99.056266,0.9991564555022675,1251,OAES_3,3,0.4276615083217621
1534,SCBI,SCBI_003,2017-04-03,38.883308,-78.12037099999998,1.0544170052531046,1534,SCBI_3,3,0.217570960521698
304,CPER,CPER_006,2017-04-03,40.814769,-104.748078,1.6101877163620077,304,CPER_3,3,0.03846178203821182
313,CPER,CPER_045,2017-04-03,40.817292,-104.750288,1.2493935377015466,313,CPER_3,3,0.08630625903606415
1279,OAES,OAES_045,2017-04-03,35.41078800000001,-99.057569,0.691406427740097,1279,OAES_3,3,0.42770034074783325
259,CPER,CPER_001,2017-04-03,40.850866,-104.699535,0.6839618264385193,259,CPER_3,3,0.13634845614433289
1547,SCBI,SCBI_005,2017-04-03,38.900538,-78.16186,1.072126140056879,1547,SCBI_3,3,0.3404296636581421
1270,OAES,OAES_044,2017-04-04,35.40430900000001,-99.059225,1.1576112449131553,1270,OAES_3,3,0.3336099684238434
1285,ONAQ,ONAQ_002,2017-04-04,40.193323,-112.464547,1.5641315026219946,1285,ONAQ_4,4,0.336212158203125
1243,OAES,OAES_009,2017-04-04,35.420795,-99.050317,0.6106659695496987,1243,OAES_3,3,0.3493870496749878
2006,TALL,TALL_047,2017-04-04,32.951498,-87.398914,1.131228389965025,2006,TALL_4,4,0.790065586566925
1997,TALL,TALL_044,2017-04-04,32.952869,-87.39760600000002,1.879565111139345,1997,TALL_4,4,0.661270260810852
2023,TALL,TALL_054,2017-04-04,32.948795000000004,-87.39726800000003,1.3296667807906288,2023,TALL_4,4,0.7881278395652771
1568,SCBI,SCBI_012,2017-04-04,38.88909500000001,-78.16889599999998,0.8226264023271347,1568,SCBI_3,3,0.28628283739089966
2015,TALL,TALL_051,2017-04-04,32.950156,-87.39729399999997,1.785866887360874,2015,TALL_4,4,0.6477541327476501
1234,OAES,OAES_007,2017-04-04,35.419991,-99.057264,0.7787480176245656,1234,OAES_3,3,0.43967828154563904
1370,ORNL,ORNL_003,2017-04-04,35.965875,-84.230646,1.3291599071248834,1370,ORNL_3,3,0.01809650845825672
1208,OAES,OAES_002,2017-04-04,35.419715999999994,-99.052304,0.7920314580256079,1208,OAES_3,3,0.5004436373710632
1225,OAES,OAES_004,2017-04-04,35.41213,-99.085338,1.0211921241751973,1225,OAES_3,3,0.4270578622817993
1382,ORNL,ORNL_021,2017-04-04,35.955641,-84.221347,1.1730774000527573,1382,ORNL_3,3,0.016418548300862312
1260,OAES,OAES_043,2017-04-04,35.405108,-99.058568,0.8478319403901446,1260,OAES_3,3,0.4105653464794159
1217,OAES,OAES_003,2017-04-04,35.412139,-99.069792,0.5906986443688013,1217,OAES_3,3,0.41209301352500916
1480,OSBS,OSBS_026,2017-04-05,29.693584,-81.992056,1.0675334284392426,1480,OSBS_3,3,0.7011582851409912
1389,ORNL,ORNL_027,2017-04-05,35.916313,-84.263286,1.522242422154189,1389,ORNL_3,3,0.014013719744980335
1496,OSBS,OSBS_029,2017-04-05,29.692504,-81.989891,1.5291633195191963,1496,OSBS_3,3,0.7933884263038635
1311,ONAQ,ONAQ_008,2017-04-05,40.15854,-112.521574,0.813755172010555,1311,ONAQ_4,4,0.38663119077682495
1924,STER,STER_031,2017-04-05,40.470725,-103.011685,1.0744214614160132,1924,STER_3,3,0.039258986711502075
1362,ORNL,ORNL_002,2017-04-05,35.982199,-84.212753,1.7439584320204002,1362,ORNL_3,3,0.02057906985282898
1317,ONAQ,ONAQ_010,2017-04-05,40.201043,-112.497129,1.0016010720894128,1317,ONAQ_4,4,0.5607646703720093
1919,STER,STER_029,2017-04-05,40.468561,-103.011749,0.5045717460524008,1919,STER_3,3,0.061361897736787796
1504,OSBS,OSBS_031,2017-04-05,29.688969,-81.991102,0.311277956292942,1504,OSBS_3,3,0.6485355496406555
1488,OSBS,OSBS_027,2017-04-05,29.691969,-81.992063,0.7887921212859991,1488,OSBS_3,3,0.6243523359298706
